Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RL","Land Use","276","Germany","5110","Area","6602","Agriculture","1961","1961","1000 ha","19375","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6602","Agriculture","1962","1962","1000 ha","19393","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6602","Agriculture","1963","1963","1000 ha","19402","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6602","Agriculture","1964","1964","1000 ha","19458","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6602","Agriculture","1965","1965","1000 ha","19534","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6602","Agriculture","1966","1966","1000 ha","19531","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6602","Agriculture","1967","1967","1000 ha","19412","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6602","Agriculture","1968","1968","1000 ha","19285","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6602","Agriculture","1969","1969","1000 ha","19254","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6602","Agriculture","1970","1970","1000 ha","19023","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6602","Agriculture","1971","1971","1000 ha","18952","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6602","Agriculture","1972","1972","1000 ha","18949","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6602","Agriculture","1973","1973","1000 ha","18897","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6602","Agriculture","1974","1974","1000 ha","18821","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6602","Agriculture","1975","1975","1000 ha","18792","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6602","Agriculture","1976","1976","1000 ha","18758","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6602","Agriculture","1977","1977","1000 ha","18709","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6602","Agriculture","1978","1978","1000 ha","18659","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6602","Agriculture","1979","1979","1000 ha","18594","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6602","Agriculture","1980","1980","1000 ha","18519","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6602","Agriculture","1981","1981","1000 ha","18461","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6602","Agriculture","1982","1982","1000 ha","18396","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6602","Agriculture","1983","1983","1000 ha","18330","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6602","Agriculture","1984","1984","1000 ha","18284","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6602","Agriculture","1985","1985","1000 ha","18244","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6602","Agriculture","1986","1986","1000 ha","18208","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6602","Agriculture","1987","1987","1000 ha","18125","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6602","Agriculture","1988","1988","1000 ha","18097","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6602","Agriculture","1989","1989","1000 ha","18056","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6602","Agriculture","1990","1990","1000 ha","18032","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6602","Agriculture","1991","1991","1000 ha","17136","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6602","Agriculture","1992","1992","1000 ha","16951","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6602","Agriculture","1993","1993","1000 ha","17162","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6602","Agriculture","1994","1994","1000 ha","17308","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6602","Agriculture","1995","1995","1000 ha","17343","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6602","Agriculture","1996","1996","1000 ha","17337","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6602","Agriculture","1997","1997","1000 ha","17327","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6602","Agriculture","1998","1998","1000 ha","17373","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6602","Agriculture","1999","1999","1000 ha","17152","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6602","Agriculture","2000","2000","1000 ha","17068","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6602","Agriculture","2001","2001","1000 ha","17034","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6602","Agriculture","2002","2002","1000 ha","16967","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6602","Agriculture","2003","2003","1000 ha","17001","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6602","Agriculture","2004","2004","1000 ha","17013","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6602","Agriculture","2005","2005","1000 ha","17031","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6602","Agriculture","2006","2006","1000 ha","16946","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6602","Agriculture","2007","2007","1000 ha","16950","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6602","Agriculture","2008","2008","1000 ha","16921","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6602","Agriculture","2009","2009","1000 ha","16886","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6602","Agriculture","2010","2010","1000 ha","16700","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6602","Agriculture","2011","2011","1000 ha","16719","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6602","Agriculture","2012","2012","1000 ha","16664","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6602","Agriculture","2013","2013","1000 ha","16697","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6602","Agriculture","2014","2014","1000 ha","18333","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6602","Agriculture","2015","2015","1000 ha","18424","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6602","Agriculture","2016","2016","1000 ha","18342","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6602","Agriculture","2017","2017","1000 ha","18097","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6602","Agriculture","2018","2018","1000 ha","18295","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6602","Agriculture","2019","2019","1000 ha","18311","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6602","Agriculture","2020","2020","1000 ha","18314","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6610","Agricultural land","1961","1961","1000 ha","19375","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6610","Agricultural land","1962","1962","1000 ha","19393","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6610","Agricultural land","1963","1963","1000 ha","19402","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6610","Agricultural land","1964","1964","1000 ha","19458","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6610","Agricultural land","1965","1965","1000 ha","19534","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6610","Agricultural land","1966","1966","1000 ha","19531","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6610","Agricultural land","1967","1967","1000 ha","19412","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6610","Agricultural land","1968","1968","1000 ha","19285","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6610","Agricultural land","1969","1969","1000 ha","19254","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6610","Agricultural land","1970","1970","1000 ha","19023","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6610","Agricultural land","1971","1971","1000 ha","18952","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6610","Agricultural land","1972","1972","1000 ha","18949","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6610","Agricultural land","1973","1973","1000 ha","18897","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6610","Agricultural land","1974","1974","1000 ha","18821","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6610","Agricultural land","1975","1975","1000 ha","18792","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6610","Agricultural land","1976","1976","1000 ha","18758","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6610","Agricultural land","1977","1977","1000 ha","18709","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6610","Agricultural land","1978","1978","1000 ha","18659","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6610","Agricultural land","1979","1979","1000 ha","18594","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6610","Agricultural land","1980","1980","1000 ha","18519","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6610","Agricultural land","1981","1981","1000 ha","18461","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6610","Agricultural land","1982","1982","1000 ha","18396","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6610","Agricultural land","1983","1983","1000 ha","18330","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6610","Agricultural land","1984","1984","1000 ha","18284","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6610","Agricultural land","1985","1985","1000 ha","18244","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6610","Agricultural land","1986","1986","1000 ha","18208","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6610","Agricultural land","1987","1987","1000 ha","18125","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6610","Agricultural land","1988","1988","1000 ha","18097","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6610","Agricultural land","1989","1989","1000 ha","18056","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6610","Agricultural land","1990","1990","1000 ha","18032","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6610","Agricultural land","1991","1991","1000 ha","17136","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6610","Agricultural land","1992","1992","1000 ha","16951","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6610","Agricultural land","1993","1993","1000 ha","17162","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6610","Agricultural land","1994","1994","1000 ha","17308","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6610","Agricultural land","1995","1995","1000 ha","17343","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6610","Agricultural land","1996","1996","1000 ha","17337","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6610","Agricultural land","1997","1997","1000 ha","17327","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6610","Agricultural land","1998","1998","1000 ha","17373","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6610","Agricultural land","1999","1999","1000 ha","17152","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6610","Agricultural land","2000","2000","1000 ha","17068","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6610","Agricultural land","2001","2001","1000 ha","17034","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6610","Agricultural land","2002","2002","1000 ha","16967","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6610","Agricultural land","2003","2003","1000 ha","17001","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6610","Agricultural land","2004","2004","1000 ha","17013","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6610","Agricultural land","2005","2005","1000 ha","17031","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6610","Agricultural land","2006","2006","1000 ha","16946","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6610","Agricultural land","2007","2007","1000 ha","16950","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6610","Agricultural land","2008","2008","1000 ha","16921","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6610","Agricultural land","2009","2009","1000 ha","16886","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6610","Agricultural land","2010","2010","1000 ha","16700","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6610","Agricultural land","2011","2011","1000 ha","16719","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6610","Agricultural land","2012","2012","1000 ha","16664","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6610","Agricultural land","2013","2013","1000 ha","16697","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6610","Agricultural land","2014","2014","1000 ha","16725","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6610","Agricultural land","2015","2015","1000 ha","16731","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6610","Agricultural land","2016","2016","1000 ha","16659","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6610","Agricultural land","2017","2017","1000 ha","16687","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6610","Agricultural land","2018","2018","1000 ha","16645","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6610","Agricultural land","2019","2019","1000 ha","16666","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6610","Agricultural land","2020","2020","1000 ha","16595","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6620","Cropland","1961","1961","1000 ha","12724","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6620","Cropland","1962","1962","1000 ha","12691","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6620","Cropland","1963","1963","1000 ha","12663","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6620","Cropland","1964","1964","1000 ha","12661","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6620","Cropland","1965","1965","1000 ha","12645","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6620","Cropland","1966","1966","1000 ha","12639","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6620","Cropland","1967","1967","1000 ha","12525","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6620","Cropland","1968","1968","1000 ha","12505","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6620","Cropland","1969","1969","1000 ha","12479","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6620","Cropland","1970","1970","1000 ha","12391","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6620","Cropland","1971","1971","1000 ha","12404","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6620","Cropland","1972","1972","1000 ha","12444","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6620","Cropland","1973","1973","1000 ha","12449","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6620","Cropland","1974","1974","1000 ha","12479","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6620","Cropland","1975","1975","1000 ha","12510","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6620","Cropland","1976","1976","1000 ha","12563","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6620","Cropland","1977","1977","1000 ha","12560","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6620","Cropland","1978","1978","1000 ha","12576","I","Imputed value"
"RL","Land Use","276","Germany","5110","Area","6620","Cropland","1979","1979","1000 ha","12558","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6620","Cropland","1980","1980","1000 ha","12530","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6620","Cropland","1981","1981","1000 ha","12498","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6620","Cropland","1982","1982","1000 ha","12464","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6620","Cropland","1983","1983","1000 ha","12450","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6620","Cropland","1984","1984","1000 ha","12428","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6620","Cropland","1985","1985","1000 ha","12426","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6620","Cropland","1986","1986","1000 ha","12420","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6620","Cropland","1987","1987","1000 ha","12390","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6620","Cropland","1988","1988","1000 ha","12390","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6620","Cropland","1989","1989","1000 ha","12391","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6620","Cropland","1990","1990","1000 ha","12414","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6620","Cropland","1991","1991","1000 ha","11807","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6620","Cropland","1992","1992","1000 ha","11708","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6620","Cropland","1993","1993","1000 ha","11911","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6620","Cropland","1994","1994","1000 ha","12037","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6620","Cropland","1995","1995","1000 ha","12061","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6620","Cropland","1996","1996","1000 ha","12064","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6620","Cropland","1997","1997","1000 ha","12060","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6620","Cropland","1998","1998","1000 ha","12107","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6620","Cropland","1999","1999","1000 ha","12038","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6620","Cropland","2000","2000","1000 ha","12020","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6620","Cropland","2001","2001","1000 ha","12021","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6620","Cropland","2002","2002","1000 ha","11997","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6620","Cropland","2003","2003","1000 ha","12033","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6620","Cropland","2004","2004","1000 ha","12100","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6620","Cropland","2005","2005","1000 ha","12102","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6620","Cropland","2006","2006","1000 ha","12064","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6620","Cropland","2007","2007","1000 ha","12075","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6620","Cropland","2008","2008","1000 ha","12132","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6620","Cropland","2009","2009","1000 ha","12145","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6620","Cropland","2010","2010","1000 ha","12045","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6620","Cropland","2011","2011","1000 ha","12075","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6620","Cropland","2012","2012","1000 ha","12034","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6620","Cropland","2013","2013","1000 ha","12076","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6620","Cropland","2014","2014","1000 ha","12072","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6620","Cropland","2015","2015","1000 ha","12051","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6620","Cropland","2016","2016","1000 ha","11963","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6620","Cropland","2017","2017","1000 ha","11971","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6620","Cropland","2018","2018","1000 ha","11930","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6620","Cropland","2019","2019","1000 ha","11913","A","Official figure"
"RL","Land Use","276","Germany","5110","Area","6620","Cropland","2020","2020","1000 ha","11862","A","Official figure"
